,polyline,value
12,"[[5, 41.14613353846154, -8.61017746153846], [6, 41.146251923076925, -8.610023076923074], [7, 41.14637030769231, -8.609868692307689], [8, 41.14648869230769, -8.609714307692304], [9, 41.14660707692308, -8.609559923076919], [10, 41.14672546153846, -8.609405538461534], [11, 41.14684384615384, -8.609251153846149], [12, 41.146962230769226, -8.609096769230764], [13, 41.14708061538461, -8.608942384615379], [14, 41.14719899999999, -8.608787999999993], [15, 41.147199, -8.608788], [16, 41.147276625, -8.608962375], [17, 41.14735425000001, -8.609136750000001], [18, 41.14743187500001, -8.609311125000001], [19, 41.14750950000001, -8.609485500000002], [20, 41.147587125000015, -8.609659875000002], [21, 41.14766475000002, -8.609834250000002], [22, 41.14774237500002, -8.610008625000003], [23, 41.14782000000002, -8.610183000000003], [24, 41.14782, -8.610183000000001], [25, 41.147847, -8.610453000000001], [26, 41.1478425, -8.610646500000001], [27, 41.14783799999999, -8.610840000000001], [28, 41.14783349999999, -8.611033500000001], [29, 41.14782899999999, -8.611227000000001], [30, 41.147824499999984, -8.611420500000001], [31, 41.14781999999998, -8.611614000000001], [32, 41.14782, -8.611614000000001], [33, 41.1478116923077, -8.611794865384617], [34, 41.14780338461539, -8.611975730769233], [35, 41.14779507692309, -8.612156596153849], [36, 41.147786769230784, -8.612337461538464], [37, 41.14777846153848, -8.61251832692308], [38, 41.147770153846174, -8.612699192307696], [39, 41.14776184615387, -8.612880057692312], [40, 41.147753538461565, -8.613060923076928], [41, 41.14774523076926, -8.613241788461544], [42, 41.14773692307696, -8.61342265384616], [43, 41.14772861538465, -8.613603519230775], [44, 41.147720307692346, -8.613784384615391], [45, 41.14771200000004, -8.613965250000007], [46, 41.147703692307736, -8.614146115384623], [47, 41.14769538461543, -8.614326980769238], [48, 41.14768707692313, -8.614507846153854], [49, 41.14767876923082, -8.61468871153847], [50, 41.14767046153852, -8.614869576923086], [51, 41.14766215384621, -8.615050442307702], [52, 41.14765384615391, -8.615231307692317], [53, 41.1476455384616, -8.615412173076933], [54, 41.1476372307693, -8.61559303846155], [55, 41.147628923076994, -8.615773903846165], [56, 41.14762061538469, -8.61595476923078], [57, 41.147612307692384, -8.616135634615397], [58, 41.14760400000008, -8.616316500000012], [59, 41.147595692307775, -8.616497365384628], [60, 41.14758738461547, -8.616678230769244], [61, 41.147579076923165, -8.61685909615386], [62, 41.14757076923086, -8.617039961538476], [63, 41.14756246153856, -8.617220826923091], [64, 41.14755415384625, -8.617401692307707], [65, 41.147545846153946, -8.617582557692323], [66, 41.14753753846164, -8.617763423076939], [67, 41.14752923076934, -8.617944288461555], [68, 41.14752092307703, -8.61812515384617], [69, 41.14751261538473, -8.618306019230786], [70, 41.14750430769242, -8.618486884615402], [71, 41.14749600000012, -8.618667750000018], [72, 41.14748769230781, -8.618848615384634], [73, 41.14747938461551, -8.61902948076925], [74, 41.1474710769232, -8.619210346153865], [75, 41.1474627692309, -8.619391211538481], [76, 41.147454461538594, -8.619572076923097], [77, 41.14744615384629, -8.619752942307713], [78, 41.147437846153984, -8.619933807692329], [79, 41.14742953846168, -8.620114673076944], [80, 41.147421230769375, -8.62029553846156], [81, 41.14741292307707, -8.620476403846176], [82, 41.147404615384765, -8.620657269230792], [83, 41.14739630769246, -8.620838134615408], [84, 41.14738800000016, -8.621019000000024], [85, 41.147388, -8.621019], [86, 41.147442, -8.621235], [87, 41.147496, -8.621451], [88, 41.14755, -8.621667], [89, 41.147586, -8.62191]]",94.0
1,"[[31, 41.14612472727271, -8.612690727272721], [32, 41.1461198181818, -8.61250581818181], [33, 41.14611490909088, -8.6123209090909], [34, 41.14610999999997, -8.61213599999999], [35, 41.14610999999999, -8.612136], [36, 41.146203413793096, -8.611977413793102]]",19.0
0,"[[48, 41.164443, -8.606546999999999], [49, 41.164461, -8.606565000000002]]",12.0
0,"[[3, 41.15387700000001, -8.641665], [4, 41.15381737500001, -8.641475999999999]]",11.0
0,"[[153, 41.193081, -8.591678999999983], [154, 41.193081, -8.591679]]",12.0
0,"[[13, 41.164812000000005, -8.640972], [14, 41.164812000000005, -8.640954]]",12.0
0,"[[402, 41.172012, -8.632223999999999], [403, 41.172012, -8.632224]]",14.0
0,"[[366, 41.17311, -8.625986999999995], [367, 41.17311, -8.625987]]",14.0
0,"[[298, 41.174514, -8.614053000000014], [299, 41.174514, -8.614053000000002]]",16.0
0,"[[249, 41.173191, -8.605656000000003], [250, 41.173191, -8.605656000000002]]",11.0
0,"[[20, 41.182146, -8.597745]]",16.0
0,"[[16, 41.182146, -8.597718], [17, 41.182146, -8.597754], [18, 41.182146, -8.597771999999999]]",18.0
0,"[[12, 41.153904, -8.650125]]",10.0
0,"[[9, 41.153904, -8.65035]]",10.0
0,"[[2, 41.154255, -8.649162], [3, 41.154255, -8.6493825], [4, 41.154255, -8.649602999999999], [5, 41.154255, -8.649823499999998], [6, 41.154255, -8.650043999999998], [7, 41.154255, -8.650044]]",36.0
0,"[[81, 41.16211200000001, -8.655660000000001], [82, 41.16211200000001, -8.6554605], [83, 41.16211200000001, -8.655261], [84, 41.16211200000001, -8.655061499999999], [85, 41.16211200000001, -8.654861999999998], [86, 41.16211200000001, -8.654662499999997], [87, 41.16211200000001, -8.654462999999996], [88, 41.16211200000001, -8.654463]]",24.0
0,"[[141, 41.156352, -8.620766999999997], [142, 41.156352, -8.620767]]",11.0
0,"[[144, 41.146182, -8.619461999999999], [145, 41.146182, -8.619462]]",12.0
10,"[[36, 41.14782300000002, -8.612127999999997], [37, 41.14781600000002, -8.612309666666663], [38, 41.14780900000002, -8.61249133333333], [39, 41.14780200000003, -8.612672999999996], [40, 41.14779500000003, -8.612854666666662], [41, 41.147788000000034, -8.613036333333328], [42, 41.14778100000004, -8.613217999999994], [43, 41.14777400000004, -8.61339966666666], [44, 41.14776700000005, -8.613581333333327], [45, 41.14776000000005, -8.613762999999993], [46, 41.14775300000005, -8.61394466666666], [47, 41.147746000000055, -8.614126333333326], [48, 41.14773900000006, -8.614307999999992], [49, 41.14773200000006, -8.614489666666659], [50, 41.14772500000007, -8.614671333333325], [51, 41.14771800000007, -8.614852999999991], [52, 41.14771100000007, -8.615034666666658], [53, 41.14770400000008, -8.615216333333324], [54, 41.14769700000008, -8.61539799999999], [55, 41.14769000000008, -8.615579666666656], [56, 41.147683000000086, -8.615761333333323], [57, 41.14767600000009, -8.615942999999989], [58, 41.14766900000009, -8.616124666666655], [59, 41.147662000000096, -8.616306333333322], [60, 41.1476550000001, -8.616487999999988], [61, 41.1476480000001, -8.616669666666654], [62, 41.14764100000011, -8.61685133333332], [63, 41.14763400000011, -8.617032999999987], [64, 41.147627000000114, -8.617214666666653], [65, 41.14762000000012, -8.61739633333332], [66, 41.14761300000012, -8.617577999999986], [67, 41.14760600000013, -8.617759666666652], [68, 41.14759900000013, -8.617941333333318], [69, 41.14759200000013, -8.618122999999985], [70, 41.14758500000013, -8.618304666666651], [71, 41.14757800000014, -8.618486333333317], [72, 41.14757100000014, -8.618667999999984], [73, 41.14756400000015, -8.61884966666665], [74, 41.14755700000015, -8.619031333333316], [75, 41.14755000000015, -8.619212999999982], [76, 41.14754300000016, -8.619394666666649], [77, 41.14753600000016, -8.619576333333315], [78, 41.14752900000016, -8.619757999999981], [79, 41.147522000000166, -8.619939666666648], [80, 41.14751500000017, -8.620121333333314], [81, 41.14750800000017, -8.62030299999998], [82, 41.147501000000176, -8.620484666666647], [83, 41.14749400000018, -8.620666333333313], [84, 41.14748700000018, -8.62084799999998], [85, 41.147487, -8.620848], [86, 41.147559, -8.621055], [87, 41.147571, -8.621238], [88, 41.147583, -8.621421], [89, 41.147595, -8.621604], [90, 41.14762875, -8.621813249999999], [91, 41.1476625, -8.6220225], [92, 41.14769625, -8.622231750000001], [93, 41.14773, -8.622441000000002], [94, 41.14773, -8.622441], [95, 41.147802, -8.622486], [96, 41.147847, -8.622468], [97, 41.147874, -8.622504], [98, 41.1479025, -8.6226855], [99, 41.147931, -8.622867], [100, 41.1479595, -8.6230485], [101, 41.147988, -8.62323], [102, 41.1480165, -8.6234115], [103, 41.148045, -8.623593], [104, 41.148099, -8.623764000000001], [105, 41.148162, -8.623925999999999], [106, 41.14809, -8.624267999999999]]",82.0
0,"[[26, 41.147865, -8.610408], [27, 41.147865, -8.610617999999999], [28, 41.147865, -8.610827999999998], [29, 41.147865, -8.611037999999997], [30, 41.147865, -8.611037999999999]]",71.0
0,"[[13, 41.147712, -8.6085]]",20.0
4,"[[41, 41.15056254545456, -8.60983609090909], [42, 41.15074663636366, -8.609772272727271], [43, 41.15093072727275, -8.609708454545453], [44, 41.151114818181846, -8.609644636363635], [45, 41.15129890909094, -8.609580818181817], [46, 41.151483000000034, -8.609516999999999], [47, 41.151483000000006, -8.609517], [48, 41.1516315, -8.609634], [49, 41.15178, -8.609751], [50, 41.15178, -8.609751000000001], [51, 41.15197636363636, -8.609769000000002], [52, 41.15217272727272, -8.609787000000003], [53, 41.15236909090908, -8.609805000000003], [54, 41.152565454545446, -8.609823000000004], [55, 41.15276181818181, -8.609841000000005], [56, 41.15295818181817, -8.609859000000005], [57, 41.15315454545453, -8.609877000000006], [58, 41.153350909090896, -8.609895000000007], [59, 41.15354727272726, -8.609913000000008], [60, 41.15374363636362, -8.609931000000008], [61, 41.153939999999984, -8.60994900000001], [62, 41.15394, -8.609949], [63, 41.15413157142857, -8.609898857142857], [64, 41.154323142857145, -8.609848714285715], [65, 41.15451471428572, -8.609798571428572]]",34.0
9,"[[12, 41.14719000000001, -8.608815], [13, 41.14719, -8.608815], [14, 41.147262000000005, -8.608989], [15, 41.14733400000001, -8.609162999999999], [16, 41.14740600000001, -8.609336999999998], [17, 41.147478000000014, -8.609510999999998], [18, 41.14755000000002, -8.609684999999997], [19, 41.14762200000002, -8.609858999999997], [20, 41.147622000000005, -8.609859], [21, 41.147667000000006, -8.610068250000001], [22, 41.147712000000006, -8.610277500000002], [23, 41.147757000000006, -8.610486750000003], [24, 41.147802000000006, -8.610696000000004], [25, 41.147802, -8.610696], [26, 41.147986, -8.610643000000001], [27, 41.14816999999999, -8.610590000000002], [28, 41.14835399999999, -8.610537000000003], [29, 41.14853799999999, -8.610484000000003], [30, 41.14872199999999, -8.610431000000004], [31, 41.14890599999998, -8.610378000000004], [32, 41.14908999999998, -8.610325000000005], [33, 41.14927399999998, -8.610272000000005], [34, 41.14945799999997, -8.610219000000006], [35, 41.149458, -8.610218999999999], [36, 41.14964209090909, -8.61015518181818], [37, 41.149826181818185, -8.610091363636363], [38, 41.15001027272728, -8.610027545454544], [39, 41.15019436363637, -8.609963727272726]]",37.0
0,"[[3, 41.14633500000001, -8.61012], [4, 41.14633500000001, -8.610120000000002]]",17.0
0,"[[14, 41.147289, -8.608644]]",10.0
0,"[[11, 41.146992, -8.609030999999998], [12, 41.146992, -8.609031]]",14.0
0,"[[153, 41.147496, -8.609409000000008], [154, 41.147496, -8.609409]]",24.0
0,"[[140, 41.149251, -8.607817800000003]]",10.0
0,"[[136, 41.149791, -8.607328200000001], [137, 41.149656, -8.607450600000002]]",11.0
0,"[[133, 41.150196, -8.606961]]",10.0
0,"[[123, 41.149791, -8.605510714285707]]",10.0
0,"[[120, 41.149656, -8.60496878571428]]",10.0
0,"[[111, 41.149251, -8.603343]]",10.0
0,"[[34, 41.150196, -8.591633999999988], [35, 41.150196, -8.591633999999999]]",11.0
0,"[[25, 41.149791, -8.590037142857136]]",10.0
0,"[[22, 41.149656, -8.589504857142853]]",10.0
0,"[[13, 41.149251, -8.587908]]",10.0
0,"[[40, 41.165091, -8.642637000000002], [41, 41.165091, -8.642637]]",13.0
1,"[[136, 41.154039, -8.613350999999996], [137, 41.154039, -8.613351], [138, 41.153868, -8.613238500000001], [139, 41.153697, -8.613126000000001], [140, 41.153679, -8.612911800000001], [141, 41.153661, -8.6126976], [142, 41.153643, -8.6124834]]",17.0
0,"[[27, 41.143185, -8.605250999999997], [28, 41.143185, -8.605251]]",14.0
0,"[[52, 41.16492, -8.64162], [53, 41.16492, -8.641530000000001]]",13.0
5,"[[42, 41.14772541818178, -8.61341563636363], [43, 41.147719527272685, -8.613596454545448], [44, 41.14771363636359, -8.613777272727265], [45, 41.1477077454545, -8.613958090909083], [46, 41.1477018545454, -8.6141389090909], [47, 41.14769596363631, -8.614319727272719], [48, 41.147690072727215, -8.614500545454536], [49, 41.14768418181812, -8.614681363636354], [50, 41.14767829090903, -8.614862181818172], [51, 41.147672399999934, -8.61504299999999], [52, 41.14766650909084, -8.615223818181807], [53, 41.14766061818175, -8.615404636363625], [54, 41.14765472727265, -8.615585454545442], [55, 41.14764883636356, -8.61576627272726], [56, 41.147642945454464, -8.615947090909078], [57, 41.14763705454537, -8.616127909090896], [58, 41.14763116363628, -8.616308727272713], [59, 41.14762527272718, -8.616489545454531], [60, 41.14761938181809, -8.616670363636349], [61, 41.147613490909, -8.616851181818166], [62, 41.1476075999999, -8.617031999999984], [63, 41.14760170909081, -8.617212818181802], [64, 41.14759581818171, -8.61739363636362], [65, 41.14758992727262, -8.617574454545437], [66, 41.147584036363526, -8.617755272727255], [67, 41.14757814545443, -8.617936090909073], [68, 41.14757225454534, -8.61811690909089], [69, 41.14756636363624, -8.618297727272708], [70, 41.14756047272715, -8.618478545454526], [71, 41.147554581818056, -8.618659363636343], [72, 41.14754869090896, -8.618840181818161], [73, 41.14754279999987, -8.619020999999979], [74, 41.147536909090775, -8.619201818181796], [75, 41.14753101818168, -8.619382636363614], [76, 41.14752512727259, -8.619563454545432], [77, 41.14751923636349, -8.61974427272725], [78, 41.1475133454544, -8.619925090909067], [79, 41.147507454545305, -8.620105909090885], [80, 41.14750156363621, -8.620286727272703], [81, 41.14749567272712, -8.62046754545452], [82, 41.14748978181802, -8.620648363636338], [83, 41.14748389090893, -8.620829181818156], [84, 41.14747799999984, -8.621009999999973], [85, 41.147478, -8.62101], [86, 41.147505, -8.621226], [87, 41.147532000000005, -8.621442], [88, 41.14755900000001, -8.621658], [89, 41.147559, -8.621658], [90, 41.147613, -8.621901], [91, 41.147667000000006, -8.622081]]",59.0
6,"[[14, 41.14719, -8.608797000000001], [15, 41.147334, -8.608734000000002], [16, 41.147424, -8.6089725], [17, 41.147514, -8.609210999999998], [18, 41.147514, -8.609211], [19, 41.147556, -8.60943], [20, 41.147598, -8.609649], [21, 41.14764, -8.609867999999999], [22, 41.14764, -8.609868], [23, 41.14767375, -8.61005475], [24, 41.1477075, -8.6102415], [25, 41.14774125, -8.610428250000002], [26, 41.147775, -8.610615000000003], [27, 41.14777500000001, -8.610615000000001], [28, 41.1477885, -8.61084], [29, 41.147802, -8.611065], [30, 41.147796109090905, -8.611245818181818], [31, 41.14779021818181, -8.611426636363635]]",27.0
0,"[[83, 41.15628, -8.621222999999999]]",11.0
0,"[[71, 41.15628, -8.619290999999999], [72, 41.15628, -8.619291]]",12.0
0,"[[65, 41.15628, -8.618193]]",11.0
0,"[[290, 41.162238, -8.60715], [291, 41.162238, -8.6073345], [292, 41.162238, -8.607519], [293, 41.162238, -8.607519000000002]]",16.0
0,"[[261, 41.158206, -8.630406000000004], [262, 41.158206, -8.630406]]",14.0
0,"[[25, 41.145084, -8.617364999999996], [26, 41.145084, -8.617365]]",12.0
0,"[[122, 41.151015, -8.604512999999999], [123, 41.151015, -8.604513]]",12.0
0,"[[106, 41.151015, -8.607141], [107, 41.151015, -8.607123]]",12.0
0,"[[74, 41.15353949999997, -8.608677750000005], [75, 41.15353499999997, -8.608492500000006], [76, 41.15353049999997, -8.608307250000006], [77, 41.15352599999997, -8.608122000000007], [78, 41.153526, -8.608122], [79, 41.153472, -8.607996], [80, 41.153454, -8.607762], [81, 41.15343728571429, -8.607567857142856], [82, 41.153420571428576, -8.607373714285712], [83, 41.15340385714286, -8.607179571428569], [84, 41.15338714285715, -8.606985428571425], [85, 41.15337042857144, -8.606791285714282], [86, 41.15335371428572, -8.606597142857138]]",22.0
0,"[[54, 41.153643, -8.612126999999997], [55, 41.153643, -8.612127]]",18.0
0,"[[75, 41.147541, -8.621784000000002], [76, 41.147541, -8.621784]]",40.0
0,"[[59, 41.148405, -8.619516000000003], [60, 41.148405, -8.619516]]",14.0
0,"[[51, 41.148135, -8.618156999999998], [52, 41.148135, -8.618157]]",16.0
0,"[[45, 41.147226, -8.617913999999999], [46, 41.147226, -8.617914]]",14.0
0,"[[42, 41.147217000000005, -8.617400999999996], [43, 41.147217000000005, -8.617401000000001]]",18.0
0,"[[33, 41.147271, -8.615835000000002], [34, 41.147271, -8.615835]]",12.0
0,"[[17, 41.145597, -8.615502000000005], [18, 41.145597, -8.615502]]",15.0
0,"[[203, 41.152878, -8.637722999999998], [204, 41.152878, -8.637723]]",18.0
0,"[[199, 41.152671, -8.636840999999999]]",39.0
0,"[[195, 41.152527000000006, -8.636184]]",24.0
15,"[[36, 41.14800514285714, -8.612007428571431], [37, 41.148038571428565, -8.612206714285717], [38, 41.14807199999999, -8.612406000000004], [39, 41.148072, -8.612406000000002], [40, 41.1480598, -8.612588200000001], [41, 41.1480476, -8.6127704], [42, 41.1480354, -8.6129526], [43, 41.1480232, -8.6131348], [44, 41.148011, -8.613316999999999], [45, 41.1479988, -8.613499199999998], [46, 41.1479866, -8.613681399999997], [47, 41.1479744, -8.613863599999997], [48, 41.1479622, -8.614045799999996], [49, 41.14795, -8.614227999999995], [50, 41.1479378, -8.614410199999995], [51, 41.14792559999999, -8.614592399999994], [52, 41.14791339999999, -8.614774599999993], [53, 41.14790119999999, -8.614956799999993], [54, 41.14788899999999, -8.615138999999992], [55, 41.14787679999999, -8.615321199999991], [56, 41.14786459999999, -8.61550339999999], [57, 41.14785239999999, -8.61568559999999], [58, 41.14784019999999, -8.61586779999999], [59, 41.14782799999999, -8.616049999999989], [60, 41.14781579999999, -8.616232199999988], [61, 41.14780359999999, -8.616414399999988], [62, 41.14779139999999, -8.616596599999987], [63, 41.14777919999999, -8.616778799999986], [64, 41.14776699999999, -8.616960999999986], [65, 41.14775479999999, -8.617143199999985], [66, 41.14774259999999, -8.617325399999984], [67, 41.14773039999999, -8.617507599999984], [68, 41.14771819999999, -8.617689799999983], [69, 41.14770599999999, -8.617871999999982], [70, 41.14769379999999, -8.618054199999982], [71, 41.147681599999984, -8.618236399999981], [72, 41.147669399999984, -8.61841859999998], [73, 41.14765719999998, -8.61860079999998], [74, 41.14764499999998, -8.61878299999998], [75, 41.14763279999998, -8.618965199999979], [76, 41.14762059999998, -8.619147399999978], [77, 41.14760839999998, -8.619329599999977], [78, 41.14759619999998, -8.619511799999977], [79, 41.14758399999998, -8.619693999999976], [80, 41.14757179999998, -8.619876199999975], [81, 41.14755959999998, -8.620058399999975], [82, 41.14754739999998, -8.620240599999974], [83, 41.14753519999998, -8.620422799999973], [84, 41.14752299999998, -8.620604999999973], [85, 41.14752300000001, -8.620605], [86, 41.1475245, -8.620789499999999], [87, 41.147526, -8.620973999999999], [88, 41.1475275, -8.621158499999998], [89, 41.14752899999999, -8.621342999999998], [90, 41.14753049999999, -8.621527499999997], [91, 41.147531999999984, -8.621711999999997], [92, 41.147532000000005, -8.621712], [93, 41.147580000000005, -8.621896], [94, 41.147628000000005, -8.622079999999999], [95, 41.147676, -8.622263999999998], [96, 41.147724, -8.622447999999997], [97, 41.147772, -8.622631999999996], [98, 41.14782, -8.622815999999995], [99, 41.147868, -8.622999999999994], [100, 41.147916, -8.623183999999993], [101, 41.147964, -8.623367999999992], [102, 41.147964, -8.623368], [103, 41.14803085714286, -8.623563428571428], [104, 41.14809771428571, -8.623758857142857], [105, 41.148164571428566, -8.623954285714285], [106, 41.14823142857142, -8.624149714285714], [107, 41.14829828571428, -8.624345142857143], [108, 41.14836514285713, -8.624540571428572], [109, 41.14843199999999, -8.624736], [110, 41.148432, -8.624736], [111, 41.148522, -8.624970000000001], [112, 41.148612, -8.625204], [113, 41.1487875, -8.625288], [114, 41.148963, -8.625371999999999], [115, 41.14913849999999, -8.625455999999998], [116, 41.14931399999999, -8.625539999999997], [117, 41.14948949999999, -8.625623999999997], [118, 41.14966499999999, -8.625707999999996], [119, 41.149665, -8.625708], [120, 41.149846125, -8.625734999999999], [121, 41.15002725, -8.625761999999998], [122, 41.15020837499999, -8.625788999999997], [123, 41.15038949999999, -8.625815999999997], [124, 41.15057062499999, -8.625842999999996], [125, 41.15075174999998, -8.625869999999995], [126, 41.15093287499998, -8.625896999999995], [127, 41.15111399999998, -8.625923999999994], [128, 41.151114, -8.625924], [129, 41.151303, -8.625967874999999], [130, 41.151492, -8.626011749999998], [131, 41.151681, -8.626055624999998], [132, 41.15187, -8.626099499999997], [133, 41.152059, -8.626143374999996], [134, 41.15224799999999, -8.626187249999996], [135, 41.15243699999999, -8.626231124999995], [136, 41.15262599999999, -8.626274999999994], [137, 41.152626, -8.626275], [138, 41.152671, -8.62659], [139, 41.152671, -8.626572000000001], [140, 41.1526125, -8.626761000000002], [141, 41.15255400000001, -8.62695], [142, 41.152554, -8.62695], [143, 41.152545, -8.62713642857143], [144, 41.152536000000005, -8.627322857142858], [145, 41.152527000000006, -8.627509285714286], [146, 41.15251800000001, -8.627695714285714], [147, 41.15250900000001, -8.627882142857143], [148, 41.15250000000001, -8.628068571428571], [149, 41.15249100000001, -8.628255], [150, 41.152491000000005, -8.628255], [151, 41.152502000000005, -8.628449999999999], [152, 41.152513000000006, -8.628644999999999], [153, 41.15252400000001, -8.628839999999999], [154, 41.15253500000001, -8.629034999999998], [155, 41.15254600000001, -8.629229999999998], [156, 41.15255700000001, -8.629424999999998], [157, 41.15256800000001, -8.629619999999997], [158, 41.15257900000001, -8.629814999999997], [159, 41.15259000000001, -8.630009999999997], [160, 41.15259, -8.63001], [161, 41.152599, -8.630082], [162, 41.152617, -8.630199000000001], [163, 41.152626, -8.630395714285715], [164, 41.152635, -8.630592428571429], [165, 41.152644, -8.630789142857143], [166, 41.152653, -8.630985857142857], [167, 41.15266199999999, -8.631182571428571], [168, 41.15267099999999, -8.631379285714285], [169, 41.15267999999999, -8.631575999999999], [170, 41.15268, -8.631575999999999], [171, 41.1526854, -8.631770399999999], [172, 41.1526908, -8.631964799999999], [173, 41.1526962, -8.632159199999998], [174, 41.1527016, -8.632353599999998], [175, 41.152707, -8.632547999999998], [176, 41.152707, -8.632548], [177, 41.15268675, -8.63276625], [178, 41.1526665, -8.6329845], [179, 41.15264625, -8.633202749999999], [180, 41.152626000000005, -8.633420999999998], [181, 41.152626, -8.633421], [182, 41.152599, -8.633637], [183, 41.152572000000006, -8.633853], [184, 41.152572000000006, -8.633880000000001], [185, 41.152545, -8.634222], [186, 41.1525234, -8.634402], [187, 41.1525018, -8.634582], [188, 41.15248020000001, -8.634762], [189, 41.15245860000001, -8.634942], [190, 41.15243700000001, -8.635122]]",164.0
